Year,Production,Captures,Fish-Consumption
2008,4528.000000,364274.000000,15.530000
2009,5725.000000,304217.000000,15.680000
2010,7410.700195,399928.000000,15.360000
2011,5102.000000,277415.000000,14.240000
2012,5879.600098,171946.000000,14.060000
2013,7150.000000,34673.000000,13.730000
2014,7212.760254,76190.000000,12.930000
2015,4203.000000,97524.000000,12.660000
2016,1148.000000,91431.000000,12.400000
2017,563.000000,121299.000000,12.160000
1961,0,600.000000,6.060000
1962,0,800.000000,6.960000
1963,0,900.000000,7.750000
1964,0,900.000000,8.500000
1965,0,800.000000,5.430000
1966,0,900.000000,6.200000
1967,0,1300.000000,7.750000
1968,0,1300.000000,8.410000
1969,0,1600.000000,9.040000
1970,0,1500.000000,8.000000
1971,0,1800.000000,9.400000
1972,0,1900.000000,6.400000
1973,0,1600.000000,7.950000
1974,0,1618.000000,7.870000
1975,0,1603.000000,7.190000
1976,0,1613.000000,7.940000
1977,0,3082.000000,8.160000
1978,0,2808.000000,7.890000
1979,0,2554.000000,7.170000
1980,0,2066.000000,8.410000
1981,0,2252.000000,7.670000
1982,0,2288.000000,8.030000
1983,0,2641.000000,8.450000
1984,15.000000,35275.000000,9.900000
1985,11.000000,36360.000000,10.160000
1986,15.000000,38738.000000,10.630000
1987,14.000000,41889.000000,10.530000
1988,80.000000,37266.000000,9.210000
2002,7.000000,40663.000000,8.520000
2003,7.000000,41648.000000,9.450000
2004,7.000000,39988.000000,8.880000
2005,350.000000,31497.000000,9.910000
2006,415.000000,41507.000000,12.440000
2007,178.000000,36386.000000,12.780000
2008,213.000000,37495.000000,14.300000
2009,308.000000,38928.000000,13.340000
2010,364.000000,39791.000000,13.390000
2011,400.000000,38848.000000,13.160000
2012,500.000000,40364.000000,12.790000
2013,667.000000,42416.000000,13.340000
2014,1425.000000,47583.000000,20.100000
2015,4459.660156,36477.000000,19.000000
2016,4207.000000,49806.000000,20.150000
2017,4529.660156,48203.000000,17.600000
1961,0,28000.000000,8.500000
1962,0,30000.000000,10.750000
1963,0,25000.000000,9.750000
1964,0,26000.000000,11.020000
1965,0,20000.000000,9.920000
1966,0,18800.000000,8.090000
1967,0,35600.000000,13.830000
1968,0,35900.000000,14.520000
1969,0,36600.000000,13.560000
1970,0,43110.000000,15.960000
1971,0,43404.000000,16.050000
1972,0,43202.000000,15.330000
1973,0,40673.000000,14.930000
1974,0,39402.000000,14.610000
1975,0,37533.000000,14.600000
1976,0,37104.000000,12.790000
1977,0,36528.000000,12.290000
1978,0,35879.000000,12.370000
1979,0,35700.000000,12.030000
1980,0,37832.000000,11.320000
1981,0,37768.000000,11.210000
1982,0,37521.000000,11.160000
1983,0,34628.000000,9.700000
1989,0,41860.000000,9.230000
1990,0,38234.000000,8.310000
1991,0,35083.000000,8.860000
1992,0,32488.000000,8.650000
1993,0,39221.000000,10.400000
1994,0,39923.000000,8.870000
1995,0,44379.000000,9.950000
1996,0,42175.000000,8.770000
1997,0,43785.000000,8.710000
1998,0,42139.000000,7.810000
1999,0,40437.000000,8.410000
2000,0,32324.000000,7.950000
2001,0,38415.000000,6.990000
1961,0,500.000000,33.710000
1962,0,400.000000,31.540000
1963,0,400.000000,30.870000
1964,0,450.000000,31.270000
1965,0,450.000000,28.590000
1966,0,500.000000,38.040000
1967,0,500.000000,38.530000
1968,0,550.000000,38.270000
1969,0,550.000000,34.830000
1970,0,900.000000,42.810000
1971,0,2380.000000,39.440000
1972,0,2820.000000,40.580000
1973,0,3220.000000,34.920000
1974,0,3599.000000,37.510000
1975,0,4572.000000,40.230000
1976,0,7208.000000,41.090000
1977,0,7635.000000,34.170000
1978,0,8723.000000,35.850000
1979,0,6347.000000,35.380000
1980,0,4105.000000,40.280000
1981,0,2024.000000,37.680000
1982,0,2348.000000,39.680000
1983,0,927.000000,43.280000
1984,0,538.000000,44.660000
1985,0,670.000000,44.230000
1986,0,820.000000,46.130000
1987,0,821.000000,44.270000
1988,0,773.000000,48.080000
1989,0,774.000000,44.340000
1990,0,463.000000,46.030000
1991,0,428.000000,43.320000
1992,0,432.000000,44.990000
1993,0,404.000000,39.640000
1994,0,394.000000,39.060000
1995,0,449.000000,41.030000
1996,0,465.000000,33.610000
1997,0,461.000000,41.630000
1998,0,466.000000,34.200000
1999,0,453.000000,35.640000
2000,0,290.000000,36.250000
2001,0,309.000000,46.170000
2002,0,397.000000,45.770000
2003,0,363.000000,43.320000
2004,0,386.000000,44.140000
2005,0,401.000000,45.050000
2006,0,381.000000,45.890000
2007,0,425.000000,43.650000
2008,0,401.000000,44.680000
2009,0,416.000000,44.600000
2010,0,375.000000,45.000000
2011,0,478.000000,44.590000
2012,0,516.000000,45.800000
2013,0,461.000000,45.170000
1987,45.000000,54226.000000,1.090000
1988,95.000000,34332.000000,0.740000
1989,348.000000,5676.000000,1.120000
1990,515.000000,7209.000000,1.130000
1991,200.000000,5167.000000,0.750000
1992,266.000000,7629.000000,0.800000
1993,649.000000,5518.000000,1.530000
1994,617.000000,5353.000000,1.640000
1995,616.000000,5692.000000,1.300000
1996,380.000000,5988.000000,1.320000
1997,387.000000,21999.000000,1.580000
1998,385.000000,7812.000000,1.500000
1999,398.000000,23552.000000,1.460000
2000,405.000000,6106.000000,2.570000
2001,320.000000,34110.000000,1.910000
2002,418.000000,37318.000000,1.800000
2003,375.000000,50127.000000,1.440000
2004,450.000000,42735.000000,1.510000
2005,430.000000,57690.000000,1.700000
2006,455.000000,50523.000000,1.680000
2007,585.000000,54885.000000,1.360000
2008,631.000000,61338.000000,2.230000
2009,775.000000,35453.000000,2.070000
2010,856.000000,31138.000000,1.780000
2011,966.000000,55289.000000,2.250000
2012,1060.000000,65907.000000,2.180000
2013,1076.000000,68671.000000,2.190000
2014,1400.000000,91960.000000,2.390000
2015,2987.500000,74606.000000,2.650000
2016,3250.000000,50492.000000,2.630000
2017,3500.000000,60940.000000,2.570000
1961,0,500.000000,0.200000
1962,0,1300.000000,1.280000
1963,0,1400.000000,1.280000
1964,0,1900.000000,1.470000
1965,0,1800.000000,1.280000
1966,0,1700.000000,1.450000
1967,0,1500.000000,1.460000
1968,0,1300.000000,0.930000
1969,0,1200.000000,1.360000
1970,0,1100.000000,1.030000
1971,0,1300.000000,1.690000
1972,0,1500.000000,1.380000
1973,0,1500.000000,1.830000
1974,0,1050.000000,1.690000
1975,0,1050.000000,1.690000
1976,0,1250.000000,1.250000
1977,0,1550.000000,1.750000
1978,0,1550.000000,1.800000
1979,0,3650.000000,2.550000
1980,0,4379.000000,3.140000
1981,0,5617.000000,2.790000
1982,0,4105.000000,1.020000
1983,0,4105.000000,1.110000
1984,0,4105.000000,1.350000
1985,0,4170.000000,1.350000
1986,0,3871.000000,0.990000
2002,4685.000000,255.000000,4.380000
2003,6635.000000,255.000000,5.170000
2004,6394.000000,305.000000,6.230000
2005,7070.000000,305.000000,6.920000
2006,7621.000000,305.000000,6.220000
2007,7442.000000,305.000000,6.180000
2008,7589.000000,305.000000,5.650000
2009,7620.000000,305.000000,5.630000
2010,7620.000000,305.000000,5.370000
2011,4970.200195,305.000000,4.650000
2012,3638.300049,305.000000,4.610000
2013,2923.500000,305.000000,4.280000
2014,3397.000000,305.000000,4.700000
2015,4450.600098,305.000000,4.780000
2016,4563.600098,305.000000,4.840000
2017,3760.399902,305.000000,4.890000
1992,0,201.000000,0.150000
1993,0,201.000000,0.860000
1994,0,201.000000,0.200000
1995,0,201.000000,0.790000
1996,0,252.000000,0.190000
1997,0,253.000000,0.640000
1998,0,254.000000,0.500000
1999,0,255.000000,1.750000
2000,0,255.000000,2.180000
2001,0,255.000000,2.950000
2015,20.000000,4521.000000,3.950000
2016,15.000000,938.000000,3.880000
2017,15.000000,3238.000000,3.800000
1961,0,400.000000,0.740000
1962,0,500.000000,0.910000
1963,0,500.000000,0.890000
1964,0,500.000000,0.860000
1965,0,500.000000,0.840000
1966,0,600.000000,0.980000
1967,0,600.000000,0.950000
1968,0,800.000000,1.230000
1969,0,800.000000,1.190000
1970,0,800.000000,1.150000
1971,0,1100.000000,1.540000
1972,0,1200.000000,1.620000
1973,0,1200.000000,1.570000
1974,0,1200.000000,1.510000
1975,0,1200.000000,1.460000
1976,0,1600.000000,1.870000
1977,0,1500.000000,2.300000
1978,0,1000.000000,2.640000
1979,0,1000.000000,2.150000
1980,0,1250.000000,3.070000
1981,0,1450.000000,3.730000
1982,0,1400.000000,2.580000
1983,0,1250.000000,2.540000
1984,0,1500.000000,2.930000
1985,0,1500.000000,2.550000
1986,0,1700.000000,2.970000
1987,0,1900.000000,3.580000
1988,0,1900.000000,4.420000
1989,0,3600.000000,3.790000
1990,0,1900.000000,6.420000
1991,0,1718.000000,7.740000
1992,0,2124.000000,4.880000
1993,0,8014.000000,3.980000
1994,0,987.000000,3.470000
1995,0,899.000000,2.900000
1996,0,428.000000,3.070000
1997,0,498.000000,3.910000
1998,0,193.000000,2.780000
1999,0,166.000000,3.730000
2000,0,177.000000,4.690000
2001,0,270.000000,3.620000
2002,0,139.000000,3.090000
2003,0,131.000000,2.730000
2004,0,161.000000,2.650000
2005,0,132.000000,3.060000
2006,0,81.000000,2.450000
2007,0,442.000000,2.880000
2008,0,460.000000,2.880000
2009,0,1699.000000,3.510000
2010,0,1560.000000,3.780000
2011,0,2234.000000,3.040000
2012,0,3178.000000,4.920000
2013,0,4431.000000,4.050000
2014,0,5668.000000,4.460000
1961,0.000000,276183.000000,4.600000
1962,0.000000,380156.000000,5.860000
1963,0.000000,335994.000000,5.260000
1964,0.000000,369280.000000,5.180000
1965,0.000000,389141.000000,5.100000
1966,0.000000,393610.000000,5.410000
1967,0.000000,420359.000000,5.880000
1968,0.000000,495735.000000,6.680000
1969,10.000000,492910.000000,6.610000
1970,19.000000,573824.000000,7.360000
1971,27.000000,614417.000000,7.130000
1972,50.000000,620891.000000,6.910000
1973,93.000000,760651.000000,8.270000
1974,158.000000,715827.000000,7.410000
1975,286.000000,753600.000000,8.080000
1976,433.000000,660596.000000,6.560000
1977,780.000000,731966.000000,6.380000
1978,1132.000000,754237.000000,6.240000
1979,1687.000000,782652.000000,7.340000
1980,3737.000000,805801.000000,6.590000
1981,5794.000000,806520.000000,5.910000
1982,7586.000000,825152.000000,6.440000
1983,9168.000000,873000.000000,6.430000
1984,10700.000000,950469.000000,6.740000
1985,10873.000000,957282.000000,6.620000
1986,10990.000000,946560.000000,7.260000
1987,13140.000000,934852.000000,7.120000
1988,15559.000000,814543.000000,5.890000
1989,18170.000000,780468.000000,6.220000
1990,20490.000000,619805.000000,5.800000
1991,23390.000000,648175.000000,5.230000
1992,29820.000000,640941.000000,4.630000
1993,30390.000000,653347.000000,5.330000
1994,30915.000000,714305.000000,5.650000
1995,46202.000000,607301.000000,6.090000
1996,77690.000000,616636.000000,6.950000
1997,87676.000000,652056.000000,6.450000
1998,103915.000000,609021.000000,5.960000
1999,140657.000000,610523.000000,5.910000
2000,172450.000000,678197.000000,6.030000
2001,205568.000000,731704.000000,6.130000
2002,247678.000000,761763.000000,6.160000
2003,273268.000000,725354.000000,5.950000
2004,269699.000000,753574.000000,6.110000
2005,257784.000000,750899.000000,6.040000
2006,271697.000000,780092.000000,6.600000
2007,289048.000000,795230.000000,6.990000
2008,331553.000000,798943.000000,7.610000
2009,365127.000000,834553.000000,8.320000
2010,411777.000000,786545.000000,8.990000
2011,436084.000000,769778.000000,10.570000
2012,480880.000000,825237.000000,10.960000
2013,477752.000000,792360.000000,10.870000
2014,564230.000000,778550.000000,9.940000
2015,575230.000000,723093.000000,9.020000
2016,590730.000000,718966.000000,9.050000
2017,595730.000000,729870.000000,9.090000
1986,0.000000,4106.000000,38.220000
1987,2.000000,3914.000000,33.410000
1988,2.000000,2040.000000,24.520000
1989,2.000000,2316.000000,40.280000
1990,6.000000,2348.000000,28.980000
1991,1.000000,1651.000000,23.670000
1992,17.000000,1692.000000,19.910000
1993,36.000000,1728.000000,35.810000
1994,72.000000,4445.000000,59.080000
1995,103.000000,4719.000000,35.260000
1996,119.000000,5729.000000,37.490000
1997,157.000000,4521.000000,58.780000
1998,172.000000,5049.000000,54.040000
1999,194.000000,3186.000000,31.320000
2000,113.000000,2487.000000,33.370000
2001,99.000000,1597.000000,39.990000
2002,157.000000,2058.000000,35.800000
2003,160.000000,1789.000000,36.830000
2004,709.000000,1923.000000,40.780000
2005,454.000000,2709.000000,37.260000
2006,475.000000,2279.000000,35.820000
2007,622.000000,2550.000000,31.880000
2008,473.000000,2357.000000,32.650000
2009,433.000000,1958.000000,28.760000
2010,499.980011,2351.000000,35.880000
2011,530.000000,2154.000000,33.070000
2012,550.000000,4528.000000,45.970000
2013,560.849976,2831.000000,46.700000
1961,0,900.000000,22.090000
1962,0,900.000000,21.670000
1963,0,1000.000000,22.340000
1964,0,1000.000000,20.920000
1965,0,1100.000000,19.900000
1966,0,1200.000000,26.170000
1967,0,1200.000000,26.550000
1968,0,1300.000000,22.880000
1969,0,1300.000000,25.810000
1970,0,1500.000000,26.150000
1971,0,1500.000000,27.210000
1972,0,1500.000000,28.870000
1973,0,1500.000000,23.990000
1974,0,1560.000000,24.740000
1975,0,1570.000000,26.070000
1976,0,1644.000000,39.260000
1977,0,2193.000000,34.800000
1978,0,2704.000000,37.450000
1979,0,2792.000000,34.520000
1980,0,2225.000000,37.660000
1981,0,2367.000000,42.470000
1982,0,2357.000000,41.900000
1983,0,3055.000000,47.460000
1984,0,3425.000000,47.350000
1985,0,3967.000000,47.860000
1961,900.000000,7200.000000,2.510000
1962,1000.000000,8600.000000,2.170000
1963,800.000000,6700.000000,4.090000
1964,4100.000000,9600.000000,4.290000
1965,5100.000000,16083.000000,4.230000
1966,4400.000000,22975.000000,3.620000
1967,6800.000000,38081.000000,5.240000
1968,5900.000000,55584.000000,6.590000
1969,5800.000000,78673.000000,7.840000
1970,5600.000000,88601.000000,7.750000
1971,5300.000000,95404.000000,8.480000
1972,4600.000000,106417.000000,8.410000
1973,4900.000000,97110.000000,5.780000
1974,5800.000000,112759.000000,9.330000
1975,6188.000000,151933.000000,11.630000
1976,6250.000000,160894.000000,9.960000
1977,8134.000000,129863.000000,8.280000
1978,7767.000000,91261.000000,7.380000
1979,10042.000000,76065.000000,6.050000
1980,11500.000000,113687.000000,6.490000
1981,12720.000000,93953.000000,6.110000
1982,14636.000000,100982.000000,6.600000
1983,12919.000000,108207.000000,9.670000
1984,14571.000000,100996.000000,9.590000
1985,10560.000000,89663.000000,7.710000
1986,12138.000000,97314.000000,8.530000
1987,12647.000000,99005.000000,6.960000
1988,12141.000000,105877.000000,6.410000
1989,11615.000000,91351.000000,6.370000
1990,7849.000000,49254.000000,3.760000
1991,7798.000000,50056.000000,2.890000
1992,8132.000000,24016.000000,2.290000
1993,7897.000000,13658.000000,1.590000
1994,6100.000000,6585.000000,1.270000
1995,4615.000000,8012.000000,0.980000
1996,4727.000000,8854.000000,1.120000
1997,5437.000000,11237.000000,2.900000
1998,4252.000000,18946.000000,5.270000
1999,7780.000000,10556.000000,4.300000
2000,3654.000000,8663.000000,3.320000
2001,2938.000000,8674.000000,3.510000
2002,2308.000000,15008.000000,3.880000
2003,4465.000000,12035.000000,4.590000
2004,2489.000000,8252.000000,3.700000
2005,3145.000000,5434.000000,4.160000
2006,3257.000000,7544.000000,5.660000
2007,4032.000000,8903.000000,4.580000
2008,5157.000000,8864.000000,6.270000
2009,6722.538086,8978.000000,6.470000
2010,7920.617188,10769.000000,6.480000
2011,5527.174805,9623.000000,5.730000
2012,5975.060059,9581.000000,5.800000
2013,12151.650391,9670.000000,6.940000
2014,11171.794922,8688.000000,6.430000
2015,13536.548828,8829.000000,6.980000
2016,15762.159180,8614.000000,7.180000
2017,15752.154297,8559.000000,7.050000
1970,0.000000,5000.000000,1.320000
1971,0.000000,5000.000000,1.180000
1972,0.000000,4000.000000,1.190000
1973,0.000000,5000.000000,1.090000
1974,0.000000,5000.000000,1.420000
1975,0.000000,5000.000000,1.150000
1976,0.000000,6000.000000,1.270000
1977,0.000000,6000.000000,1.340000
1978,0.000000,7000.000000,1.430000
1979,0.000000,7000.000000,1.410000
1980,0.000000,6500.000000,1.440000
1981,0.000000,7500.000000,1.560000
1982,0.000000,7000.000000,1.560000
1983,114.000000,7100.000000,1.540000
1984,74.000000,7300.000000,1.400000
1985,33.000000,7400.000000,1.550000
1986,30.000000,7600.000000,1.810000
1987,26.000000,7800.000000,2.030000
1988,7.000000,7900.000000,2.240000
1989,6.000000,8000.000000,2.040000
1990,6.000000,7000.000000,1.700000
1991,5.000000,7000.000000,1.520000
1992,5.000000,7500.000000,1.450000
1993,0.000000,7000.000000,1.290000
1994,0.000000,8000.000000,2.150000
1995,0.000000,8000.000000,2.340000
1996,30.000000,8000.000000,2.280000
1997,45.000000,8000.000000,2.680000
1998,40.000000,8335.000000,1.740000
1999,25.000000,7600.000000,2.890000
2000,5.000000,8500.000000,2.320000
2001,5.000000,8500.000000,1.680000
2002,5.000000,8500.000000,1.670000
2003,5.000000,9000.000000,1.630000
2004,5.000000,9000.000000,1.870000
2005,65.000000,9000.000000,2.550000
2006,250.000000,9500.000000,2.650000
2007,348.000000,10200.000000,2.790000
2008,475.000000,11093.000000,2.610000
2009,275.000000,11800.000000,4.300000
2010,280.000000,14520.000000,5.330000
2011,300.000000,16060.000000,6.710000
2012,302.000000,20300.000000,6.920000
2013,320.000000,20500.000000,6.720000
2014,301.000000,20700.000000,6.530000
2015,280.000000,20750.000000,6.890000
2016,440.000000,21770.000000,7.270000
2017,512.000000,25208.000000,7.060000
1961,0,2500.000000,0.590000
1962,0,2500.000000,1.010000
1963,0,3000.000000,1.830000
1964,0,3500.000000,1.730000
1965,0,3500.000000,1.340000
1966,0,4000.000000,1.580000
1967,0,4500.000000,1.540000
1968,0,4500.000000,1.460000
1969,0,4500.000000,1.470000
1976,4.000000,84700.000000,11.400000
1977,11.000000,84700.000000,11.740000
1978,25.000000,40900.000000,5.870000
1979,53.000000,30000.000000,4.440000
1980,106.000000,19600.000000,2.940000
1981,240.000000,51354.000000,7.630000
1982,464.000000,68251.000000,9.900000
1983,934.000000,67227.000000,9.460000
1984,1610.000000,62814.000000,8.590000
1985,3000.000000,67578.000000,9.060000
1986,2200.000000,71451.000000,9.130000
1987,2500.000000,79724.000000,9.910000
1988,4600.000000,82296.000000,10.140000
